textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,sentiment_label,text_length,word_count
3e67a75303,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,neutral,night,31-45,Portugal,10196709,91590.0,111,today normal day hope group pilots large airline come last night much drink,1,135,13
997a62f83f,"These kids are terrible! If I was in Good Evans, I`d call Childline",terrible!,negative,morning,46-60,Qatar,2881053,11610.0,248,kids terrible good evans call childline,0,67,6
7e1757d4f0,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!","Unfortunatley,",negative,noon,60-70,Romania,19237691,230170.0,84,unfortunatley aerlingus longer fly copenhagen re fly ryanair billund drive copenhagen one days,0,136,13
254546cd2c," What`s sad is that I actually had to google that term. That sucks, tho.","That sucks, tho.",negative,night,70-100,Russia,145934462,9169091.190000035,9,sad actually google term sucks tho,0,72,6
7e4ed52c4a,Hate fighting,Hate fighting,negative,morning,0-20,Rwanda,12952218,24670.0,525,hate fighting,0,13,2
5069ae7a15," I watched that too!!! I didnt want her to win, but she put up a good fight..lol","I watched that too!!! I didnt want her to win, but she put up a good fight..lol",neutral,noon,21-30,Saint Kitts and Nevis,53199,260.0,205,watched didnt want win put good fight lol,1,80,8
48cdcd5f28,Car-warmed Sprite tastes like sore throat,Car-warmed Sprite tastes like sore throat,negative,night,31-45,Saint Lucia,183627,610.0,301,car warmed sprite tastes like sore throat,0,41,7
1b1b02af59,Just came 11th in cross country and beat dumbo,Just came 11th in cross country and beat dumbo,neutral,morning,46-60,Saint Vincent and the Grenadines,110940,390.0,284,came th cross country beat dumbo,1,46,6
ae71041e21,Candle wax is very enjoyable.,enjoyable.,positive,noon,60-70,Samoa,198414,2830.0,70,candle wax enjoyable,2,29,3
11c10e3fc5," She`s unassuming and unpretentious. She`s just, as. I suppose that`s why she`s so endearing--because we can relate to her",endearing-,positive,night,70-100,San Marino,33931,60.0,566,unassuming unpretentious as suppose endearing because relate,2,122,7
19526ac03e,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,neutral,morning,0-20,Sao Tome and Principe,219159,960.0,228,tomorrow valeria lunch hair done arraving late cousins babtizm whatever spell,1,124,11
960bbdc0c3,goooooddd morning tweets!!  week three OF my workout. did i mention i got my new glasses yesterday?!?,goooooddd morning tweets!!,positive,noon,21-30,Saudi Arabia,34813871,2149690.0,16,goooooddd morning tweets week three workout mention new glasses yesterday,2,101,10
fd285fe74a, me too. I hate my computer so much..,hate,negative,night,31-45,Senegal,16743927,192530.0,87,hate computer much,0,37,3
a5a1c996c0, fine! Going to do my big walk today 20 or so miles,fine!,positive,morning,46-60,Serbia,8737371,87460.0,100,fine big walk today miles,2,51,5
20ec7c7c32,I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!,i don`t like the other ones.,negative,noon,60-70,Seychelles,98347,460.0,214,want red cruisers like ones lmfao,0,58,6
b948984e8d,Mmmmmmmm... ? it in the morning,Mmmmmmmm... ? it in the morning,neutral,night,70-100,Sierra Leone,7976983,72180.0,111,mmmmmmmm morning,1,31,2
6824c44c21, me neither,me neither,neutral,morning,0-20,Singapore,5850342,700.0,8358,neither,1,11,1
02d140362f,"Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah","Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah",neutral,noon,21-30,Slovakia,5459642,48088.0,114,about hours work sunday boo find time two hour lunchbreak though yeah,1,104,12
5f93cc70ff,Bugger. forgot I still have washing in my machine,Bugger. forgot I still have washing in my machine,negative,night,31-45,Slovenia,2078938,20140.0,103,bugger forgot still washing machine,0,49,5
4e6a5c0034,"_Laurie sending love, blessings & healing thoughts to you & family  peace","sending love, blessings & healing thoughts to you & family  peace",positive,morning,46-60,Solomon Islands,686884,28000.0,25,laurie sending love blessings healing thoughts family peace,2,73,8
e4e9b8713a,My back hurts...really bad,.really bad,negative,noon,60-70,Somalia,15893222,627340.0,25,back hurts really bad,0,26,4
08975f62a8," ah yes, I know that feeling","ah yes, I know that feeling",neutral,night,70-100,South Africa,59308690,1213090.0,49,ah yes know feeling,1,28,4
4a1ce7dc3b,Night of the cookers with my dad,Night of the cookers with my dad,neutral,morning,0-20,South Korea,51269185,97230.0,527,night cookers dad,1,32,3
328a0e76bd,My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal,brutal,negative,noon,21-30,South Sudan,11193725,610952.0,18,modem offline week god bless network tim left may schedule brutal,0,123,11
abbd0db2a5, Nope I am in Coquitlam,Nope I am in Coquitlam,neutral,night,31-45,Spain,46754778,498800.0,94,nope coquitlam,1,23,2
940eb93dd5, Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol,boring,negative,morning,46-60,Sri Lanka,21413249,62710.0,341,parent teacher thing yesterday boring skl saturday lol,0,79,8
c78bf59e67,  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,p sounds like fun,positive,noon,60-70,Sudan,43849260,1765048.0,25,lichfield tweetup sounds like fun hope see everyone else,2,79,9
e73425ffdc,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,neutral,night,70-100,Suriname,586632,156000.0,4,big booming thunder storm almost maybe go home early ah probably,1,94,11
e56eeb4968,Few Bevvies 2day in twn..great on a day off!!,great,positive,morning,0-20,Sweden,10099265,410340.0,25,bevvies day twn great day off,2,45,6
7162d447ab,first night in myers. just not the same w/out lydia!  but i`m actually excited about this summer!,excited,positive,noon,21-30,Switzerland,8654622,39500.0,219,first night myers lydia actually excited about summer,2,97,8
f3d95b57b1, good morning,good morning,positive,night,31-45,Syria,17500658,183630.0,95,good morning,2,13,2
5e4eac2b2e, its the best show EVER!,its the best show EVER!,positive,morning,46-60,Tajikistan,9537645,139960.0,68,best show ever,2,24,3
bc02870b7d,URL in previous post (to timer job) should be http://bit.ly/a4Fdb. I`d removed space which messed up URL.  ^ES,messed,negative,noon,60-70,Tanzania,59734218,885800.0,67,url previous post timer job removed space messed url es,0,110,10
80e45e833f,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :L .,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :L .,neutral,night,70-100,Thailand,69799978,510890.0,137,think iv hurt tooth eilish cassie drawing competiton draw cookies pineapples haha,1,120,12
f29df52d91, I want to know when the auditions are Mander! Text or...reply please!,I want to know when the auditions are Mander! Text or...reply please!,neutral,morning,0-20,Timor-Leste,1318445,14870.0,89,want know auditions mander text reply please,1,70,7
079e4e3472,or even NOOOOO NOT THE SECRET NAMEREBECCA PLEASE,NOT THE SECRET NAMEREBECCA PLEASE,negative,noon,21-30,Togo,8278724,54390.0,152,even nooooo secret namerebecca please,0,48,5
557e676fe4, I miss my neice  can`t wait to see her bad n grown ****! Lol,miss,negative,night,31-45,Tonga,105695,720.0,147,miss neice wait see bad grown lol,0,61,7
8d09044937,i need to get my computer fixed,i need to get my computer fixed,neutral,morning,46-60,Trinidad and Tobago,1399488,5130.0,273,need computer fixed,1,31,3
9d3a1e0269,really hopes her car`s illness is not terminal...,illness,negative,noon,60-70,Tunisia,11818619,155360.0,76,really hopes car illness terminal,0,49,5
7ff2dbbe25,"All the cool people I want to find for following today are #English, and I guess the English don`t tweet.","All the cool people I want to find for following today are #English, and I guess the English don`t tweet.",neutral,night,70-100,Turkey,84339067,770000.0,110,cool people want find following today english guess english tweet,1,105,10
5a254fbb98, no sir...i woulda put honey...but i don`t have any,no sir...i woulda put honey...but i don`t have any,neutral,morning,0-20,Turkmenistan,6031200,469930.0,13,sir woulda put honey,1,51,4
417176c08e,who watched X-men origins: wolverine? i totally loved it! haha,i totally loved it!,positive,noon,21-30,Tuvalu,11792,30.0,393,watched men origins wolverine totally loved haha,2,62,7
2bf5c7dba7, I VOTED!!! do u have a personal myspace? i keep talking to fakes   i <3 you. u helped me thru the hrdest time of my life! (: x,i <3 you. u helped me thru the hrdest time of my life!,positive,night,31-45,Uganda,45741007,199810.0,229,voted personal myspace keep talking fakes helped thru hrdest time life,2,127,11
8407ac30b0, I`m sad that I missed you guys last night!,sad,negative,morning,46-60,Ukraine,43733762,579320.0,75,sad missed guys last night,0,43,5
6ed347b1a5,Finally got a call for marriage counseling 3 days late....,Finally got a call for marriage counseling 3 days late....,neutral,noon,60-70,United Arab Emirates,9890402,83600.0,118,finally call marriage counseling days late,1,58,6
97625460cf, ok then,ok then,neutral,night,70-100,United Kingdom,67886011,241930.0,281,ok,1,8,1
32e4ffe225,_420 why baby?,why baby?,neutral,morning,0-20,United States of America,331002651,9147420.0,36,baby,1,14,1
24ee55f264,today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,sick!,negative,noon,21-30,Uruguay,3473730,175020.0,20,today last day high school ended home sick stupid dead rats,0,97,11
82b75647fd,We`re having an impromptu pool party... Except I don`t know how to swim so I can`t get in,We`re having an impromptu pool party... Except I don`t know how to swim so I can`t get in,neutral,night,31-45,Uzbekistan,33469203,425400.0,79,re impromptu pool party except know swim,1,89,7
a0a306868a,lost my tooth 2day whilst i was eating gum...oww,oww,negative,morning,46-60,Vanuatu,307145,12200.0,25,lost tooth day whilst eating gum oww,0,48,7
9b11b686ec,happy 1 year! <3,happy 1 year! <3,positive,noon,60-70,Venezuela,28435940,882050.0,32,happy year,2,16,2
7e7bc11e45,"Oh, I HELLA forgot to say my official good morning  Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",Goooooooooooood Morrrrrrrrning,positive,night,70-100,Vietnam,97338579,310070.0,314,oh hella forgot say official good morning like hear go goooooooooooood morrrrrrrrning twitterville lol,2,129,14
28dbada620, *phew*  Will make a note in case anyone else runs into the same issueÃ¯Â¿Â½,*phew*  Will make a note in case anyone else runs into the same issueÃ¯Â¿Â½,neutral,morning,0-20,Yemen,29825964,527970.0,56,phew make note case anyone else runs into issue,1,76,9
3e880ec28d,  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,negative,noon,21-30,Zambia,18383955,743390.0,25,about vote every day,0,50,4
38271074d1,I`m starving!! This diet is killing me but I can`t eat after 8pm,This diet is killing me,negative,night,31-45,Zimbabwe,14862924,386850.0,38,starving diet killing eat after pm,0,64,6
ef12a3d183, i talk to you,i talk to you,neutral,morning,46-60,Afghanistan,38928346,652860.0,60,talk,1,14,1
f0db54f5bf,im soo bored...im deffo missing my music channels,bored..,negative,noon,60-70,Albania,2877797,27400.0,105,soo bored deffo missing music channels,0,49,6
e651d415c6, nite nite bday girl  have fun at concert,e fun,positive,night,70-100,Algeria,43851044,2381740.0,18,nite nite bday girl fun concert,2,41,6
931a866d3f,"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now","So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now",neutral,morning,0-20,Andorra,77265,470.0,164,nicotine replacement patch hours far good sleep hours bit twitchy,1,132,10
7a718b23ef,_Sanderson What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,neutral,noon,21-30,Angola,32866272,1246700.0,26,sanderson twatter lately either replies turn,1,91,6
a6fccce9db,should be sleeping.  lost my voice a couple day ago.,lost my voice,negative,night,31-45,Antigua and Barbuda,97929,440.0,223,sleeping lost voice couple day ago,0,52,6
c017d0c221,http://twitpic.com/66xlm -  hate when my PARKED car gets hit,hate,negative,morning,46-60,Argentina,45195774,2736690.0,17,hate parked car gets hit,0,60,5
287755c5dd, I`ve heard this fall. I`m waiting too!,I`ve heard this fall. I`m waiting too!,neutral,noon,60-70,Armenia,2963243,28470.0,104,ve heard fall waiting,1,39,4
58c435d2cf, more nightmares?  *huggles*,more nightmares?  *huggles*,neutral,night,70-100,Australia,25499884,7682300.0,3,nightmares huggles,1,28,2
e6ee6826df,I AM SUCH A CREEPER  I feel disappointed because of it. **** my cyberstalking skills   the internet = no more privacy.,I AM SUCH A CREEPER  I feel disappointed because of it. **** my cyberstalking skills   the internet = no more privacy,negative,morning,0-20,Austria,9006398,82400.0,109,creeper feel disappointed because cyberstalking skills internet privacy,0,118,8
01b2476dd7,going to bed its late and I have headache,headache,negative,noon,21-30,Azerbaijan,10139177,82658.0,123,bed late headache,0,41,3
e02cf4af4c,happy mother`s day to all moms out there...,happy,positive,night,31-45,Bahamas,393244,10010.0,39,happy mother day moms,2,43,4
2dc0dc0d5d,Grabbing coffee from  then making mom breakfast,Grabbing coffee from  then making mom breakfast,neutral,morning,46-60,Bahrain,1701575,760.0,2239,grabbing coffee making mom breakfast,1,47,5
1b13ed8b4b,im thinking that im going to have fun tonight....and maybe some changes are coming,going to have fun,positive,noon,60-70,Bangladesh,164689383,130170.0,1265,thinking fun tonight maybe changes coming,2,82,6
b6b35af246, thanks. before the major chop.,thanks. before the major chop.,neutral,night,70-100,Barbados,287375,430.0,668,thanks before major chop,1,31,4
375e74d063," Haha I know, I cant handle the fame!  and thank you!",d thank you!,positive,morning,0-20,Belarus,9449323,202910.0,47,haha know cant handle fame thank,2,53,6
